trade_date,classification,trades,active_accounts,daily_size_usd,daily_net_pnl,daily_win_rate,sentiment_value,daily_net_pnl_per_trade
2024-06-06,Extreme Greed,234,1,137557.76,237.093763,0.42735042735042733,78.0,1.0132212094017095
2024-06-07,Extreme Greed,440,3,1098588.76,8529.504751999999,0.4,77.0,19.38523807272727
2024-06-08,Greed,29,2,97351.88,95.065702,0.27586206896551724,72.0,3.2781276551724137
2024-06-09,Extreme Greed,17,2,22410.22,-7.515775,0.0,75.0,-0.4421044117647059
2024-06-10,Greed,53,2,46587.93,16.570477,0.33962264150943394,72.0,0.3126505094339623
2024-06-11,Greed,123,3,373279.92,4190.703598,0.13821138211382114,74.0,34.07076095934959
2024-06-12,Greed,254,2,193407.96,-21950.45291,0.08267716535433071,72.0,-86.41910594488189
2024-06-13,Greed,79,2,132577.22,6599.357365,0.24050632911392406,70.0,83.53616917721519
2024-06-14,Greed,31,2,139868.66,10219.638533,0.4838709677419355,74.0,329.6657591290322
2024-06-15,Greed,78,2,718350.25,3118.535797,0.48717948717948717,74.0,39.98122816666667
2024-06-16,Greed,11,1,25235.079999999998,-8.832277,0.0,71.0,-0.8029342727272727
2024-06-17,Greed,38,2,368380.12,10470.56935,0.6578947368421053,71.0,275.5412986842105
2024-06-18,Greed,25,2,263314.79,215.416102,0.16,74.0,8.61664408
2024-06-19,Greed,61,3,417071.12,4748.805201,0.5081967213114754,64.0,77.84926559016394
2024-06-20,Greed,39,3,207990.8,57464.986976,0.20512820512820512,60.0,1473.4612045128206
2024-06-21,Greed,80,2,176264.49,712.281105,0.0375,63.0,8.9035138125
